793.17, 6316
793.45, 6120
793.72, 5919
793.99, 5589
794.27, 5338
794.54, 4972
794.82, 4793
795.09, 4620
795.37, 4430
795.64, 4261
795.92, 4184
796.19, 4180
796.47, 4168
796.74, 4167
797.02, 4161
797.29, 4155
797.57, 4113
797.85, 4096
798.12, 4070
798.40, 4079
798.67, 4117
798.95, 4066
799.22, 4087
799.50, 4132
799.77, 4224
800.05, 4282
800.33, 4332
800.60, 4360
800.88, 4486
801.15, 4584
801.43, 4626
801.71, 4672
801.98, 4675
802.26, 4624
802.53, 4672
802.81, 4613
803.09, 4681
803.36, 4611
803.64, 4573
803.91, 4446
804.19, 4282
804.47, 4119
804.74, 4020
805.02, 3832
805.30, 3665
805.57, 3532
805.85, 3424
806.13, 3324
806.40, 3236
806.68, 3174
806.96, 3122
807.23, 3001
807.51, 3016
807.79, 3075
808.06, 3077
808.34, 2976
808.62, 2936
808.90, 2921
809.17, 2938
809.45, 2927
809.73, 2906
810.00, 2923
810.28, 2910
810.56, 2860
810.84, 2897
811.11, 2876
811.39, 2788
811.67, 2756
811.95, 2709
812.22, 2703
812.50, 2693
812.78, 2674
813.06, 2657
813.33, 2682
813.61, 2619
813.89, 2642
814.17, 2705
814.44, 2733
814.72, 2729
815.00, 2796
815.28, 2933
815.56, 2997
815.83, 2997
816.11, 2879
816.39, 2809
816.67, 2805
816.95, 2745
817.22, 2781
817.50, 2754
817.78, 2676
818.06, 2610
818.34, 2617
818.62, 2614
818.89, 2595
819.17, 2572
819.45, 2551
819.73, 2564
820.01, 2562
820.29, 2576
820.56, 2583
820.84, 2597
821.12, 2581
821.40, 2617
821.68, 2621
821.96, 2625
822.24, 2612
822.51, 2610
822.79, 2619
823.07, 2648
823.35, 2743
823.63, 2748
823.91, 2712
824.19, 2714
824.47, 2741
824.74, 2731
825.02, 2691
825.30, 2745
825.58, 2838
825.86, 2904
826.14, 2959
826.42, 3009
826.70, 2997
826.98, 3012
827.26, 3077
827.53, 3018
827.81, 2931
828.09, 2855
828.37, 2798
828.65, 2771
828.93, 2707
829.21, 2741
829.49, 2707
829.77, 2712
830.05, 2652
830.33, 2678
830.61, 2716
830.89, 2754
831.16, 2790
831.44, 2792
831.72, 2775
832.00, 2731
832.28, 2714
832.56, 2767
832.84, 2822
