793.17, 12229
793.45, 11608
793.72, 11081
793.99, 10454
794.27, 10033
794.54, 9420
794.82, 8964
795.09, 8673
795.37, 8427
795.64, 8108
795.92, 7916
796.19, 7939
796.47, 7906
796.74, 7844
797.02, 7836
797.29, 7722
797.57, 7719
797.85, 7614
798.12, 7439
798.40, 7362
798.67, 7381
798.95, 7288
799.22, 7282
799.50, 7299
799.77, 7364
800.05, 7457
800.33, 7553
800.60, 7582
800.88, 7677
801.15, 7836
801.43, 7937
801.71, 7954
801.98, 7967
802.26, 8007
802.53, 8093
802.81, 8083
803.09, 8087
803.36, 7937
803.64, 7831
803.91, 7722
804.19, 7525
804.47, 7269
804.74, 7029
805.02, 6807
805.30, 6733
805.57, 6766
805.85, 6710
806.13, 6589
806.40, 6435
806.68, 6439
806.96, 6401
807.23, 6519
807.51, 6710
807.79, 6648
808.06, 6308
808.34, 6021
808.62, 5778
808.90, 5606
809.17, 5507
809.45, 5425
809.73, 5383
810.00, 5456
810.28, 5621
810.56, 5680
810.84, 5801
811.11, 5845
811.39, 5928
811.67, 5932
811.95, 5606
812.22, 5309
812.50, 5216
812.78, 5017
813.06, 4831
813.33, 4903
813.61, 5040
813.89, 4985
814.17, 4934
814.44, 4947
814.72, 4913
815.00, 4934
815.28, 5118
815.56, 5106
815.83, 5009
816.11, 4954
816.39, 4945
816.67, 5038
816.95, 5044
817.22, 5121
817.50, 5148
817.78, 5118
818.06, 5177
818.34, 5321
818.62, 5281
818.89, 5139
819.17, 4884
819.45, 4842
819.73, 4814
820.01, 4810
820.29, 4708
820.56, 4740
820.84, 4765
821.12, 4692
821.40, 4514
821.68, 4406
821.96, 4442
822.24, 4434
822.51, 4387
822.79, 4446
823.07, 4497
823.35, 4487
823.63, 4413
823.91, 4387
824.19, 4478
824.47, 4463
824.74, 4453
825.02, 4449
825.30, 4453
825.58, 4630
825.86, 4861
826.14, 5032
826.42, 5076
826.70, 5061
826.98, 5028
827.26, 4818
827.53, 4687
827.81, 4577
828.09, 4546
828.37, 4539
828.65, 4463
828.93, 4372
829.21, 4444
829.49, 4542
829.77, 4598
830.05, 4641
830.33, 4675
830.61, 4550
830.89, 4434
831.16, 4440
831.44, 4461
831.72, 4552
832.00, 4672
832.28, 4774
832.56, 4854
832.84, 4875
833.12, 4738
833.40, 4673
833.68, 4542
833.96, 4370
834.24, 4222
834.52, 4193
834.80, 4155
835.08, 4279
835.36, 4299
835.64, 4279
835.92, 4286
836.20, 4296
836.48, 4427
836.76, 4660
837.04, 4814
837.32, 4899
837.60, 4958
837.88, 5061
838.16, 5241
838.44, 5247
838.72, 5154
839.00, 5009
839.28, 5027
839.56, 4964
839.84, 4928
840.12, 4926
840.40, 4958
840.68, 5006
840.96, 5053
841.24, 5110
841.52, 5146
841.80, 5137
842.08, 5194
842.36, 5112
842.64, 5114
842.92, 5046
843.20, 4989
843.48, 4903
843.76, 4899
844.04, 4903
844.32, 4763
844.60, 4654
844.88, 4670
845.16, 4696
845.44, 4784
845.72, 4820
846.00, 4867
846.28, 4903
846.56, 5078
846.84, 5211
847.12, 5254
847.40, 5226
847.68, 5177
847.96, 5076
848.24, 4968
848.52, 4932
848.80, 4861
849.08, 4861
849.36, 4780
849.64, 4723
849.92, 4624
850.20, 4499
850.48, 4579
850.77, 4692
851.05, 4782
851.33, 5051
851.61, 5691
851.89, 5602
852.17, 5163
852.45, 5133
852.73, 5290
853.01, 5442
853.29, 5807
853.57, 5776
853.85, 5437
854.13, 5328
854.41, 5416
854.69, 5545
854.97, 5849
855.25, 6021
855.53, 6355
855.81, 6904
856.09, 7707
856.37, 8966
856.66, 10724
856.94, 12922
857.22, 14097
857.50, 13545
857.78, 11504
858.06, 9241
858.34, 7654
858.62, 6669
858.90, 6272
859.18, 6141
859.46, 6023
859.74, 6027
860.02, 6065
860.30, 5959
860.58, 5926
860.86, 5938
861.14, 6101
861.42, 6327
861.71, 6507
861.99, 6701
862.27, 6841
862.55, 6952
862.83, 7010
863.11, 7100
863.39, 7322
863.67, 7601
863.95, 7760
864.23, 7939
864.51, 8068
864.79, 8051
865.07, 7834
865.35, 7248
865.63, 6750
865.91, 6456
866.19, 6477
866.48, 6530
866.76, 6600
867.04, 6578
867.32, 6526
867.60, 6511
867.88, 6640
868.16, 6697
868.44, 6743
868.72, 6733
869.00, 6579
869.28, 6513
869.56, 6473
869.84, 6521
870.12, 6507
870.40, 6412
870.68, 6390
870.96, 6401
871.24, 6466
871.52, 6513
871.80, 6576
872.09, 6608
872.37, 6684
872.65, 6674
872.93, 6610
873.21, 6621
873.49, 6574
873.77, 6561
874.05, 6600
874.33, 6469
874.61, 6382
874.89, 6147
875.17, 6029
875.45, 5890
875.73, 5792
876.01, 5716
876.29, 5756
876.57, 5845
876.85, 5828
877.13, 5890
877.41, 5847
877.69, 5805
877.97, 5875
878.25, 5896
878.53, 5822
878.81, 5856
879.09, 5813
879.37, 5879
879.65, 5837
879.93, 5906
880.21, 5932
880.49, 5820
880.77, 5773
881.06, 5828
881.34, 5961
881.62, 6150
881.90, 6217
882.18, 6192
882.46, 6342
882.74, 6657
883.02, 6984
883.30, 7060
883.58, 7164
883.86, 7166
884.14, 7198
884.42, 7084
884.70, 6929
884.98, 6754
885.26, 6712
885.54, 6709
885.82, 6652
886.10, 6638
886.38, 6722
886.66, 6817
886.94, 6934
887.21, 7009
887.49, 7014
887.77, 7121
888.05, 7181
888.33, 7246
888.61, 7242
888.89, 7293
889.17, 7308
889.45, 7428
889.73, 7569
890.01, 7626
890.29, 7728
890.57, 7603
890.85, 7550
891.13, 7806
891.41, 8043
891.69, 8112
891.97, 8153
892.25, 8224
892.53, 8318
892.81, 8448
893.09, 8634
893.37, 8945
893.65, 9454
893.93, 9792
894.21, 10149
894.48, 10437
894.76, 10606
895.04, 10912
895.32, 11276
895.60, 11546
895.88, 11629
896.16, 11916
896.44, 12208
896.72, 11931
897.00, 10521
897.28, 8907
897.56, 7857
897.84, 7229
898.11, 6847
898.39, 6574
898.67, 6192
898.95, 6016
899.23, 5761
899.51, 5518
899.79, 5205
900.07, 4977
900.35, 4846
900.63, 4689
900.90, 4480
901.18, 4355
901.46, 4225
901.74, 4125
902.02, 3988
902.30, 3758
902.58, 3618
902.86, 3489
903.13, 3364
903.41, 3278
903.69, 3189
903.97, 3176
904.25, 3157
904.53, 3193
904.81, 3176
905.08, 3202
905.36, 3206
905.64, 3198
905.92, 3242
906.20, 3253
906.48, 3244
906.75, 3170
907.03, 3147
907.31, 3195
907.59, 3219
907.87, 3181
908.15, 3096
908.42, 3003
908.70, 2893
908.98, 2845
909.26, 2775
909.54, 2741
909.81, 2726
910.09, 2667
910.37, 2650
910.65, 2646
910.93, 2648
911.20, 2627
911.48, 2610
911.76, 2612
912.04, 2591
912.32, 2621
912.59, 2598
912.87, 2583
913.15, 2574
913.43, 2523
913.70, 2513
913.98, 2450
914.26, 2414
914.54, 2382
914.81, 2380
915.09, 2357
915.37, 2354
915.65, 2386
915.92, 2373
916.20, 2359
916.48, 2359
916.75, 2388
917.03, 2397
917.31, 2393
917.59, 2403
917.86, 2414
918.14, 2386
918.42, 2380
918.69, 2369
918.97, 2336
919.25, 2312
919.53, 2289
919.80, 2276
920.08, 2295
920.36, 2276
920.63, 2278
920.91, 2255
921.19, 2266
921.46, 2255
921.74, 2274
922.02, 2253
922.29, 2230
922.57, 2251
922.85, 2280
923.12, 2280
923.40, 2278
923.67, 2283
923.95, 2287
924.23, 2308
924.50, 2344
924.78, 2293
925.06, 2238
925.33, 2240
925.61, 2262
925.88, 2200
926.16, 2160
926.44, 2168
926.71, 2135
926.99, 2139
927.26, 2141
927.54, 2133
927.82, 2158
928.09, 2147
928.37, 2164
928.64, 2152
928.92, 2141
929.19, 2147
929.47, 2133
929.74, 2160
930.02, 2156
930.30, 2156
930.57, 2152
930.85, 2135
931.12, 2154
931.40, 2147
931.67, 2150
931.95, 2158
932.22, 2154
932.50, 2147
932.77, 2120
933.05, 2074
933.32, 2052
933.60, 2063
933.87, 2078
934.15, 2082
934.42, 2054
934.70, 2082
934.97, 2063
935.25, 2074
935.52, 2054
935.80, 2061
936.07, 2067
936.34, 2076
936.62, 2082
936.89, 2071
937.17, 2046
937.44, 2090
937.72, 2057
937.99, 2052
938.27, 2002
938.54, 1985
938.81, 1987
939.09, 1976
939.36, 1978
939.64, 1961
939.91, 1983
940.18, 2002
940.46, 2008
940.73, 1976
941.00, 2000
941.28, 2019
941.55, 2021
941.83, 2002
942.10, 2023
942.37, 2019
942.65, 2038
942.92, 2057
943.19, 2037
943.47, 2038
943.74, 2027
944.01, 2019
944.29, 1968
944.56, 1942
944.83, 1926
945.11, 1919
945.38, 1917
945.65, 1925
945.92, 1949
946.20, 1925
946.47, 1900
946.74, 1898
947.02, 1902
947.29, 1911
947.56, 1881
947.83, 1898
948.11, 1915
948.38, 1949
948.65, 1932
948.92, 1925
949.20, 1906
949.47, 1894
949.74, 1890
950.01, 1869
950.28, 1864
950.56, 1845
950.83, 1858
951.10, 1835
951.37, 1816
951.64, 1818
951.92, 1818
952.19, 1801
952.46, 1837
952.73, 1833
953.00, 1830
953.27, 1824
953.55, 1826
953.82, 1830
954.09, 1841
954.36, 1830
954.63, 1831
954.90, 1845
955.17, 1871
955.44, 1852
955.72, 1816
955.99, 1805
956.26, 1824
956.53, 1822
956.80, 1828
957.07, 1822
957.34, 1809
957.61, 1780
957.88, 1752
958.15, 1735
958.42, 1733
958.69, 1767
958.96, 1771
959.23, 1784
959.50, 1763
959.77, 1759
960.05, 1746
960.32, 1756
960.59, 1735
960.86, 1752
961.13, 1750
961.40, 1737
961.67, 1725
961.93, 1756
962.20, 1771
962.47, 1752
962.74, 1761
963.01, 1733
963.28, 1719
963.55, 1706
963.82, 1702
964.09, 1699
964.36, 1699
964.63, 1704
964.90, 1687
965.17, 1664
965.44, 1676
965.71, 1685
965.98, 1680
966.24, 1664
966.51, 1661
966.78, 1659
967.05, 1661
967.32, 1670
967.59, 1655
967.86, 1657
968.12, 1649
968.39, 1645
968.66, 1644
968.93, 1640
969.20, 1640
969.47, 1649
969.73, 1636
970.00, 1655
970.27, 1647
970.54, 1644
970.81, 1632
971.07, 1634
971.34, 1632
971.61, 1613
971.88, 1630
972.15, 1636
972.41, 1611
972.68, 1634
972.95, 1632
973.21, 1625
973.48, 1615
973.75, 1621
974.02, 1623
974.28, 1583
974.55, 1615
974.82, 1609
975.08, 1621
975.35, 1604
975.62, 1583
975.88, 1579
976.15, 1588
976.42, 1566
976.68, 1581
976.95, 1579
977.22, 1573
977.48, 1573
977.75, 1562
978.02, 1554
978.28, 1558
978.55, 1552
978.81, 1549
979.08, 1585
979.35, 1581
979.61, 1568
979.88, 1577
980.14, 1566
980.41, 1558
980.68, 1570
980.94, 1552
981.21, 1566
981.47, 1556
981.74, 1541
982.00, 1533
982.27, 1539
982.53, 1549
982.80, 1549
983.06, 1530
983.33, 1520
983.59, 1522
983.86, 1530
984.12, 1520
984.39, 1552
984.65, 1513
984.92, 1507
985.18, 1513
985.44, 1494
985.71, 1503
985.97, 1501
986.24, 1486
986.50, 1469
986.77, 1486
987.03, 1484
987.29, 1459
987.56, 1459
987.82, 1452
988.08, 1465
988.35, 1469
988.61, 1467
988.88, 1463
989.14, 1448
989.40, 1437
989.67, 1452
989.93, 1452
990.19, 1448
990.46, 1446
990.72, 1452
990.98, 1450
991.24, 1442
991.51, 1425
991.77, 1444
992.03, 1420
992.29, 1440
992.56, 1418
992.82, 1420
993.08, 1418
993.34, 1427
993.61, 1404
993.87, 1397
994.13, 1416
994.39, 1408
994.66, 1391
994.92, 1370
995.18, 1363
995.44, 1364
995.70, 1383
995.96, 1376
996.23, 1372
996.49, 1363
996.75, 1376
997.01, 1351
997.27, 1364
997.53, 1355
997.79, 1353
998.05, 1340
998.32, 1353
998.58, 1359
998.84, 1344
999.10, 1349
999.36, 1347
999.62, 1340
999.88, 1351
1000.14, 1342
1000.40, 1344
1000.66, 1330
1000.92, 1328
1001.18, 1327
1001.44, 1313
1001.70, 1311
1001.96, 1294
1002.22, 1298
1002.48, 1285
1002.74, 1292
1003.00, 1283
1003.26, 1294
1003.52, 1292
1003.78, 1298
1004.04, 1292
1004.30, 1300
1004.56, 1298
1004.82, 1290
1005.08, 1277
1005.34, 1275
1005.59, 1273
1005.85, 1298
1006.11, 1290
1006.37, 1264
1006.63, 1275
1006.89, 1302
1007.15, 1270
1007.40, 1254
1007.66, 1271
1007.92, 1277
1008.18, 1283
1008.44, 1273
1008.70, 1281
1008.95, 1296
1009.21, 1302
1009.47, 1325
1009.73, 1315
1009.98, 1311
1010.24, 1330
1010.50, 1328
1010.76, 1327
1011.01, 1364
1011.27, 1372
1011.53, 1380
1011.79, 1363
1012.04, 1368
1012.30, 1359
1012.56, 1366
1012.81, 1361
1013.07, 1370
1013.33, 1366
1013.58, 1344
1013.84, 1345
1014.10, 1344
1014.35, 1334
1014.61, 1338
1014.87, 1347
1015.12, 1363
1015.38, 1370
1015.63, 1355
1015.89, 1357
1016.14, 1368
1016.40, 1366
1016.66, 1340
1016.91, 1355
1017.17, 1351
1017.42, 1364
1017.68, 1340
1017.93, 1330
1018.19, 1315
1018.44, 1289
1018.70, 1306
1018.95, 1287
1019.21, 1277
1019.46, 1270
1019.72, 1258
1019.97, 1237
1020.23, 1224
1020.48, 1207
1020.74, 1207
1020.99, 1201
1021.24, 1184
1021.50, 1175
1021.75, 1177
1022.01, 1167
1022.26, 1175
1022.51, 1158
1022.77, 1154
1023.02, 1144
1023.27, 1142
1023.53, 1125
1023.78, 1129
1024.03, 1110
1024.29, 1120
1024.54, 1120
1024.79, 1116
1025.05, 1114
1025.30, 1118
1025.55, 1095
1025.80, 1084
1026.06, 1080
1026.31, 1061
1026.56, 1042
1026.81, 1044
1027.07, 1051
1027.32, 1061
1027.57, 1053
1027.82, 1030
1028.08, 1049
