793.17, 7550
793.45, 7263
793.72, 6840
793.99, 6595
794.27, 6357
794.54, 6080
794.82, 5742
795.09, 5501
795.37, 5357
795.64, 5251
795.92, 5108
796.19, 5125
796.47, 5123
796.74, 5097
797.02, 5032
797.29, 5042
797.57, 4968
797.85, 4877
798.12, 4954
798.40, 4922
798.67, 4854
798.95, 4924
799.22, 4977
799.50, 4975
799.77, 5023
800.05, 5114
800.33, 5127
800.60, 5175
800.88, 5197
801.15, 5268
801.43, 5372
801.71, 5494
801.98, 5543
802.26, 5482
802.53, 5444
802.81, 5410
803.09, 5374
803.36, 5412
803.64, 5364
803.91, 5294
804.19, 5197
804.47, 5038
804.74, 4835
805.02, 4622
805.30, 4449
805.57, 4280
805.85, 4140
806.13, 3982
806.40, 3863
806.68, 3802
806.96, 3794
807.23, 3810
807.51, 3732
807.79, 3774
808.06, 3741
808.34, 3650
808.62, 3620
808.90, 3612
809.17, 3595
809.45, 3599
809.73, 3557
810.00, 3514
810.28, 3498
810.56, 3500
810.84, 3449
811.11, 3451
811.39, 3400
811.67, 3320
811.95, 3327
812.22, 3272
812.50, 3308
812.78, 3343
813.06, 3316
813.33, 3299
813.61, 3293
813.89, 3253
814.17, 3231
814.44, 3229
814.72, 3246
815.00, 3214
815.28, 3214
815.56, 3233
815.83, 3252
816.11, 3271
816.39, 3231
816.67, 3185
816.95, 3143
817.22, 3183
817.50, 3210
817.78, 3143
818.06, 3088
818.34, 3138
818.62, 3103
818.89, 3079
819.17, 3048
819.45, 3073
819.73, 3088
820.01, 3119
820.29, 3145
820.56, 3071
820.84, 3122
821.12, 3119
821.40, 3069
821.68, 3031
821.96, 3033
822.24, 3035
822.51, 3113
822.79, 3065
823.07, 3086
823.35, 3090
823.63, 3126
823.91, 3155
824.19, 3219
824.47, 3295
824.74, 3371
825.02, 3329
825.30, 3354
825.58, 3413
825.86, 3483
826.14, 3643
826.42, 3690
826.70, 3645
826.98, 3529
827.26, 3504
827.53, 3354
827.81, 3272
828.09, 3253
828.37, 3269
828.65, 3299
828.93, 3202
829.21, 3172
829.49, 3138
829.77, 3046
830.05, 3005
830.33, 3039
830.61, 3086
830.89, 3119
831.16, 3153
831.44, 3143
831.72, 3153
832.00, 3151
832.28, 3121
832.56, 3145
832.84, 3149
833.12, 3119
833.40, 3092
833.68, 3048
833.96, 3054
834.24, 3029
834.52, 2990
834.80, 2971
835.08, 2988
835.36, 3012
835.64, 3052
835.92, 3077
836.20, 3109
836.48, 3162
836.76, 3329
837.04, 3411
837.32, 3329
837.60, 3354
837.88, 3458
838.16, 3451
838.44, 3441
838.72, 3457
839.00, 3457
839.28, 3472
839.56, 3413
839.84, 3390
840.12, 3392
840.40, 3384
840.68, 3375
840.96, 3453
841.24, 3544
841.52, 3567
841.80, 3582
842.08, 3561
842.36, 3561
842.64, 3591
842.92, 3557
843.20, 3548
843.48, 3519
843.76, 3447
844.04, 3400
844.32, 3343
844.60, 3360
844.88, 3381
845.16, 3392
845.44, 3432
845.72, 3586
846.00, 3677
846.28, 3682
846.56, 3709
846.84, 3629
847.12, 3608
847.40, 3595
847.68, 3561
847.96, 3474
848.24, 3424
848.52, 3388
848.80, 3409
849.08, 3390
849.36, 3346
849.64, 3339
849.92, 3316
850.20, 3299
850.48, 3267
850.77, 3284
851.05, 3354
851.33, 3381
851.61, 3472
851.89, 3500
852.17, 3426
852.45, 3377
852.73, 3394
853.01, 3420
853.29, 3430
853.57, 3381
853.85, 3434
854.13, 3479
854.41, 3413
854.69, 3405
854.97, 3449
855.25, 3453
855.53, 3493
855.81, 3519
856.09, 3603
856.37, 3675
856.66, 3764
856.94, 3758
857.22, 3793
857.50, 3850
857.78, 3827
858.06, 3831
858.34, 3775
858.62, 3739
858.90, 3808
859.18, 3878
859.46, 3831
859.74, 3874
860.02, 3931
860.30, 4003
860.58, 4138
860.86, 4241
861.14, 4343
861.42, 4486
861.71, 4558
861.99, 4715
862.27, 4823
862.55, 4884
862.83, 4964
863.11, 4945
863.39, 4873
863.67, 4932
863.95, 4983
864.23, 5070
864.51, 5006
864.79, 4831
865.07, 4725
865.35, 4615
865.63, 4596
865.91, 4577
866.19, 4489
866.48, 4504
866.76, 4499
867.04, 4558
867.32, 4554
867.60, 4622
867.88, 4645
868.16, 4694
868.44, 4651
868.72, 4670
869.00, 4628
869.28, 4624
869.56, 4552
869.84, 4512
870.12, 4446
870.40, 4402
870.68, 4415
870.96, 4353
871.24, 4379
871.52, 4474
871.80, 4546
872.09, 4592
872.37, 4620
872.65, 4662
872.93, 4685
873.21, 4658
873.49, 4668
873.77, 4649
874.05, 4598
874.33, 4548
874.61, 4541
874.89, 4539
875.17, 4468
875.45, 4356
875.73, 4351
876.01, 4332
876.29, 4360
876.57, 4372
876.85, 4427
877.13, 4504
877.41, 4516
877.69, 4558
877.97, 4632
878.25, 4654
878.53, 4662
878.81, 4596
879.09, 4592
879.37, 4605
879.65, 4577
879.93, 4478
880.21, 4429
880.49, 4389
880.77, 4394
881.06, 4326
881.34, 4362
881.62, 4484
881.90, 4550
882.18, 4590
882.46, 4742
882.74, 4920
883.02, 4958
883.30, 4998
883.58, 4956
883.86, 5009
884.14, 5011
884.42, 5006
884.70, 4945
884.98, 4947
885.26, 4953
885.54, 4894
885.82, 4848
886.10, 4757
886.38, 4808
886.66, 4846
886.94, 4835
887.21, 4818
887.49, 4867
887.77, 4964
888.05, 5023
888.33, 5053
888.61, 5175
888.89, 5275
889.17, 5361
889.45, 5452
889.73, 5617
890.01, 5649
890.29, 5712
890.57, 5738
890.85, 5752
891.13, 5682
891.41, 5604
891.69, 5566
891.97, 5596
892.25, 5587
892.53, 5558
892.81, 5581
893.09, 5587
893.37, 5568
893.65, 5628
893.93, 5640
894.21, 5613
894.48, 5518
894.76, 5429
895.04, 5412
895.32, 5370
895.60, 5311
895.88, 5275
896.16, 5152
896.44, 5074
896.72, 4905
897.00, 4753
897.28, 4662
897.56, 4554
897.84, 4411
898.11, 4271
898.39, 4165
898.67, 4003
898.95, 3823
899.23, 3686
899.51, 3574
899.79, 3449
900.07, 3345
900.35, 3272
900.63, 3177
900.90, 3103
901.18, 2993
901.46, 2919
901.74, 2840
902.02, 2733
902.30, 2654
902.58, 2528
902.86, 2439
903.13, 2354
903.41, 2293
903.69, 2236
903.97, 2215
904.25, 2192
904.53, 2179
904.81, 2188
905.08, 2162
905.36, 2179
905.64, 2202
905.92, 2183
906.20, 2168
906.48, 2200
906.75, 2175
907.03, 2152
907.31, 2162
907.59, 2114
907.87, 2101
908.15, 2105
908.42, 2042
908.70, 2040
908.98, 2025
909.26, 2004
909.54, 1968
909.81, 1959
910.09, 1945
910.37, 1928
910.65, 1932
910.93, 1913
911.20, 1919
911.48, 1917
911.76, 1911
912.04, 1904
912.32, 1898
912.59, 1904
912.87, 1917
913.15, 1900
913.43, 1871
913.70, 1864
913.98, 1852
914.26, 1837
914.54, 1826
914.81, 1788
915.09, 1788
915.37, 1784
915.65, 1811
915.92, 1776
916.20, 1794
916.48, 1816
916.75, 1843
917.03, 1843
917.31, 1833
917.59, 1830
917.86, 1850
918.14, 1854
918.42, 1837
918.69, 1809
918.97, 1803
919.25, 1797
919.53, 1797
919.80, 1744
920.08, 1757
920.36, 1746
920.63, 1731
920.91, 1712
921.19, 1714
921.46, 1731
921.74, 1752
922.02, 1767
922.29, 1733
922.57, 1729
922.85, 1754
923.12, 1773
923.40, 1805
923.67, 1792
923.95, 1790
924.23, 1776
924.50, 1773
924.78, 1752
925.06, 1742
925.33, 1725
925.61, 1704
925.88, 1727
926.16, 1704
926.44, 1689
926.71, 1704
926.99, 1674
927.26, 1676
927.54, 1649
927.82, 1680
928.09, 1680
928.37, 1668
928.64, 1670
928.92, 1670
929.19, 1676
929.47, 1668
929.74, 1689
930.02, 1676
930.30, 1693
930.57, 1691
930.85, 1687
931.12, 1685
931.40, 1682
931.67, 1714
931.95, 1689
932.22, 1680
932.50, 1666
932.77, 1638
933.05, 1634
933.32, 1651
933.60, 1628
933.87, 1617
934.15, 1621
934.42, 1588
934.70, 1596
934.97, 1604
935.25, 1621
935.52, 1623
935.80, 1613
936.07, 1587
936.34, 1607
936.62, 1623
936.89, 1644
937.17, 1619
937.44, 1621
937.72, 1626
937.99, 1617
938.27, 1604
938.54, 1590
938.81, 1575
939.09, 1588
939.36, 1570
939.64, 1566
939.91, 1571
940.18, 1588
940.46, 1566
940.73, 1564
941.00, 1568
941.28, 1573
941.55, 1598
941.83, 1585
942.10, 1590
942.37, 1577
942.65, 1581
942.92, 1570
943.19, 1543
943.47, 1537
943.74, 1541
944.01, 1513
944.29, 1513
944.56, 1509
944.83, 1505
945.11, 1490
945.38, 1497
945.65, 1514
945.92, 1507
946.20, 1522
946.47, 1518
946.74, 1513
947.02, 1514
947.29, 1524
947.56, 1532
947.83, 1530
